Epoch,Train Loss,Val Loss,Train Accuracy,Val Accuracy,Train AUC ROC,Val AUC ROC,Train PR,Val PR,Train F1,Val F1,Train Recall,Val Recall,Train Int AP,Val Int AP,Train AP,Val AP
59,0.439,0.4316,0.7964,0.801,0.8722,0.8775,0.7689,0.7931,0.8063,0.8036,0.8476,0.8144,0.8433,0.848,0.8433,0.848
60,0.4364,0.4212,0.7962,0.8093,0.8733,0.8818,0.77,0.775,0.8056,0.8205,0.8447,0.8717,0.8438,0.8511,0.8438,0.8511
61,0.4367,0.4266,0.7986,0.8052,0.8735,0.878,0.7707,0.7704,0.8085,0.8169,0.8501,0.8695,0.8447,0.8453,0.8447,0.8454
62,0.4368,0.4319,0.7974,0.8028,0.8732,0.8804,0.7698,0.7539,0.8072,0.8202,0.8483,0.8993,0.8443,0.8485,0.8443,0.8485
63,0.4354,0.4202,0.798,0.8084,0.8742,0.8812,0.7702,0.7834,0.8078,0.8164,0.8493,0.8523,0.8446,0.8489,0.8447,0.849
64,0.4379,0.4375,0.7964,0.797,0.8727,0.8747,0.7691,0.7835,0.8063,0.8017,0.8472,0.8208,0.8431,0.8458,0.8432,0.8459
65,0.4419,0.4222,0.7934,0.8088,0.8708,0.8805,0.7677,0.778,0.8029,0.8188,0.8415,0.8642,0.8437,0.85,0.8437,0.85
66,0.4375,0.4238,0.7978,0.8067,0.873,0.8823,0.7696,0.7926,0.8078,0.8112,0.8501,0.8307,0.8442,0.8541,0.8442,0.8542
67,0.4347,0.435,0.7982,0.7952,0.8745,0.8809,0.7708,0.7383,0.8079,0.8171,0.8487,0.9147,0.8464,0.8486,0.8464,0.8487
68,0.4344,0.4464,0.8001,0.7922,0.8747,0.8807,0.7723,0.729,0.8098,0.8173,0.851,0.9299,0.8457,0.8504,0.8457,0.8505
69,0.4353,0.4166,0.7954,0.8129,0.8744,0.8851,0.7676,0.7921,0.8055,0.8193,0.8473,0.8484,0.8459,0.8536,0.8459,0.8536
70,0.4309,0.4206,0.8011,0.8107,0.877,0.8843,0.7748,0.763,0.8101,0.8264,0.8489,0.9013,0.8481,0.8564,0.8481,0.8565
71,0.4159,0.4082,0.8105,0.8183,0.8853,0.8909,0.7814,0.8063,0.8199,0.8217,0.8623,0.8378,0.8578,0.8617,0.8578,0.8617
72,0.4096,0.4031,0.8143,0.8228,0.8887,0.8915,0.7868,0.7914,0.8228,0.8318,0.8623,0.8766,0.8613,0.8606,0.8613,0.8606
73,0.4071,0.4131,0.8139,0.8113,0.8899,0.8888,0.7851,0.7592,0.8229,0.8286,0.8645,0.9118,0.8635,0.8565,0.8635,0.8565
74,0.4075,0.4078,0.8144,0.8182,0.8897,0.89,0.7859,0.7898,0.8233,0.8266,0.8644,0.8671,0.8638,0.8595,0.8638,0.8596
75,0.4045,0.4144,0.8162,0.8138,0.8914,0.891,0.7874,0.7592,0.825,0.8315,0.8664,0.9189,0.8649,0.8603,0.8649,0.8603
76,0.405,0.4086,0.8155,0.815,0.891,0.8914,0.7867,0.7674,0.8243,0.8301,0.8657,0.9039,0.8657,0.86,0.8657,0.8601
77,0.4054,0.4183,0.8155,0.8082,0.8909,0.89,0.7876,0.7533,0.8241,0.827,0.8641,0.9167,0.8627,0.8583,0.8627,0.8584
78,0.4068,0.4064,0.8145,0.8184,0.8899,0.8911,0.786,0.7802,0.8233,0.83,0.8642,0.8865,0.8647,0.8602,0.8647,0.8602
79,0.4043,0.3982,0.8153,0.823,0.8915,0.8948,0.7851,0.7903,0.8246,0.8325,0.8683,0.8794,0.8654,0.8654,0.8654,0.8654
80,0.4032,0.4036,0.8161,0.819,0.8923,0.8919,0.7875,0.7865,0.8249,0.8288,0.866,0.8759,0.866,0.8595,0.866,0.8595
81,0.4017,0.4054,0.8182,0.8229,0.8929,0.8916,0.7891,0.7878,0.827,0.8331,0.8686,0.8838,0.8671,0.8602,0.8671,0.8603
82,0.4003,0.4018,0.8185,0.8182,0.8933,0.8929,0.7895,0.7756,0.8272,0.8312,0.8688,0.8953,0.8677,0.8624,0.8677,0.8624
83,0.3999,0.406,0.8182,0.8179,0.8939,0.8905,0.7899,0.7943,0.8267,0.825,0.867,0.8581,0.8678,0.8606,0.8679,0.8606
84,0.3986,0.4035,0.8187,0.8218,0.8946,0.8921,0.7897,0.789,0.8273,0.8314,0.8687,0.8786,0.8682,0.8604,0.8682,0.8606
85,0.3999,0.4037,0.8178,0.8223,0.8938,0.8921,0.7891,0.7948,0.8265,0.8303,0.8675,0.8691,0.8687,0.8617,0.8688,0.8618
86,0.4,0.4083,0.8182,0.8187,0.8938,0.8915,0.789,0.8069,0.827,0.8221,0.8688,0.838,0.8687,0.8605,0.8687,0.8606
87,0.4001,0.4086,0.8194,0.8189,0.8937,0.8911,0.7907,0.7909,0.8278,0.8273,0.8687,0.8671,0.8688,0.8608,0.8688,0.8609
88,0.3971,0.3982,0.8202,0.8242,0.8953,0.8947,0.7913,0.8059,0.8287,0.8293,0.8699,0.8541,0.8697,0.8647,0.8697,0.8647
89,0.3981,0.4044,0.8188,0.8218,0.8947,0.8926,0.7899,0.7856,0.8273,0.8324,0.8684,0.8852,0.8698,0.8601,0.8698,0.8601
90,0.3974,0.4052,0.82,0.8183,0.8952,0.891,0.7902,0.7819,0.8288,0.8293,0.8715,0.8827,0.8692,0.8554,0.8692,0.8555
91,0.3974,0.4103,0.8208,0.8122,0.8953,0.8909,0.7928,0.7603,0.829,0.8292,0.8687,0.9118,0.87,0.8586,0.87,0.8587
92,0.3965,0.4041,0.8196,0.8187,0.8956,0.8921,0.7891,0.7746,0.8287,0.8322,0.8724,0.8991,0.8712,0.8614,0.8712,0.8615
93,0.3994,0.403,0.8179,0.8201,0.8944,0.8933,0.789,0.7756,0.8266,0.8336,0.868,0.901,0.8696,0.86,0.8696,0.8601
94,0.3955,0.4064,0.8207,0.8154,0.8961,0.8932,0.7907,0.7711,0.8294,0.8293,0.8722,0.8971,0.8718,0.8628,0.8718,0.8629
95,0.3947,0.4018,0.8216,0.8185,0.8965,0.8941,0.7917,0.7803,0.8303,0.8301,0.8727,0.8867,0.8716,0.8635,0.8716,0.8636
96,0.3977,0.4045,0.8214,0.8186,0.8957,0.8925,0.7922,0.781,0.8299,0.83,0.8714,0.8856,0.8702,0.8617,0.8702,0.8617
97,0.3945,0.401,0.821,0.8214,0.8971,0.8938,0.7917,0.7823,0.8296,0.8329,0.8713,0.8905,0.8733,0.8628,0.8733,0.8628
98,0.3947,0.4049,0.8214,0.8168,0.8966,0.8922,0.7927,0.7764,0.8297,0.8293,0.8704,0.89,0.8719,0.861,0.8719,0.8611
99,0.3957,0.405,0.8207,0.821,0.8963,0.8932,0.7914,0.7766,0.8293,0.8343,0.871,0.9013,0.8715,0.8616,0.8715,0.8617
100,0.3917,0.4034,0.8233,0.82,0.8983,0.8927,0.7938,0.7813,0.8317,0.8316,0.8734,0.8889,0.8741,0.8604,0.8741,0.8605
101,0.3984,0.3939,0.8195,0.8262,0.8948,0.8963,0.7903,0.8007,0.8281,0.8333,0.8697,0.8686,0.8696,0.8636,0.8696,0.8637
102,0.3935,0.4062,0.8209,0.8162,0.8977,0.8922,0.7923,0.7741,0.8292,0.8293,0.8697,0.8929,0.8744,0.8605,0.8744,0.8605
103,0.3931,0.4003,0.8222,0.8261,0.8977,0.8945,0.7934,0.7955,0.8305,0.8347,0.8712,0.8779,0.8734,0.8615,0.8734,0.8616
104,0.3918,0.4028,0.8229,0.8225,0.8984,0.8937,0.7944,0.8037,0.8311,0.8278,0.8715,0.8534,0.8747,0.8636,0.8747,0.8636
105,0.3889,0.4098,0.8244,0.8204,0.8998,0.894,0.7948,0.7759,0.8328,0.8338,0.8748,0.901,0.876,0.8637,0.876,0.8638
106,0.3924,0.4068,0.8227,0.8186,0.8987,0.8951,0.7934,0.7681,0.8311,0.8342,0.8726,0.9127,0.875,0.8636,0.875,0.8637
107,0.3925,0.4018,0.8218,0.8231,0.8982,0.8949,0.7921,0.7822,0.8304,0.8351,0.8726,0.8955,0.8751,0.8653,0.8751,0.8654
108,0.4019,0.4035,0.818,0.8186,0.8933,0.8938,0.7888,0.7748,0.8267,0.832,0.8685,0.8984,0.8679,0.8625,0.8679,0.8625
109,0.3889,0.4046,0.8236,0.8189,0.9,0.893,0.7941,0.7749,0.832,0.8324,0.8737,0.8991,0.8776,0.8595,0.8776,0.8596
110,0.3899,0.397,0.8242,0.824,0.8993,0.8955,0.7951,0.7916,0.8325,0.8333,0.8735,0.8797,0.8765,0.866,0.8765,0.866
111,0.3898,0.4072,0.8232,0.8186,0.8997,0.8924,0.7942,0.7952,0.8316,0.8255,0.8726,0.8583,0.8764,0.8649,0.8764,0.865
112,0.3882,0.4028,0.8253,0.8211,0.9003,0.8945,0.7966,0.7762,0.8334,0.8346,0.8738,0.9026,0.8776,0.8629,0.8776,0.8629
113,0.3882,0.3986,0.8229,0.826,0.9005,0.8947,0.794,0.7924,0.8311,0.8354,0.8719,0.8834,0.8788,0.8635,0.8788,0.8635
114,0.3861,0.4019,0.8267,0.8229,0.9013,0.8956,0.7979,0.7754,0.8346,0.837,0.8749,0.9092,0.8781,0.8643,0.8781,0.8644
115,0.3875,0.4032,0.8254,0.8215,0.9005,0.8928,0.796,0.7881,0.8337,0.8312,0.875,0.8794,0.8776,0.86,0.8776,0.8601
116,0.3858,0.4019,0.8257,0.8211,0.9015,0.8926,0.7958,0.7911,0.834,0.8299,0.8762,0.8728,0.8799,0.862,0.8799,0.862
117,0.389,0.3977,0.8232,0.8232,0.9001,0.8952,0.7946,0.7891,0.8314,0.8331,0.8719,0.8823,0.8787,0.8642,0.8788,0.8643
118,0.3866,0.3966,0.8256,0.8236,0.9014,0.8954,0.7956,0.7956,0.834,0.8315,0.8763,0.8708,0.8787,0.8644,0.8787,0.8644
119,0.3866,0.3979,0.8264,0.8221,0.9011,0.8948,0.7971,0.7956,0.8345,0.8298,0.8756,0.8671,0.8782,0.865,0.8782,0.865
120,0.3874,0.3981,0.8248,0.8262,0.901,0.8966,0.7962,0.786,0.8329,0.8376,0.873,0.8964,0.8786,0.8665,0.8786,0.8665
121,0.3866,0.4092,0.8259,0.819,0.9012,0.8965,0.7962,0.8267,0.8342,0.8169,0.8761,0.8074,0.8784,0.8662,0.8784,0.8662
122,0.3862,0.4041,0.8257,0.8205,0.9013,0.8916,0.7968,0.783,0.8338,0.8316,0.8745,0.8867,0.8785,0.8594,0.8785,0.8595
123,0.3857,0.404,0.8253,0.8222,0.9019,0.8942,0.7956,0.7773,0.8336,0.8356,0.8755,0.9032,0.88,0.8635,0.88,0.8635
124,0.3843,0.3981,0.8257,0.8246,0.9026,0.894,0.7958,0.791,0.8341,0.8341,0.8761,0.8823,0.8809,0.8604,0.8809,0.8604
125,0.3844,0.4035,0.8287,0.822,0.9029,0.8956,0.7989,0.7758,0.8368,0.8358,0.8785,0.9059,0.8806,0.8665,0.8806,0.8666
126,0.3846,0.3956,0.8264,0.8242,0.9025,0.8965,0.7969,0.7963,0.8347,0.8321,0.8762,0.8713,0.8818,0.8664,0.8818,0.8665
127,0.3818,0.3975,0.8274,0.8268,0.9035,0.8978,0.7986,0.8128,0.8354,0.8305,0.8757,0.849,0.883,0.8669,0.883,0.8669
128,0.3817,0.3962,0.8276,0.8232,0.9039,0.8961,0.7998,0.8,0.8352,0.8298,0.8739,0.862,0.8827,0.8658,0.8827,0.8659
129,0.3806,0.4036,0.8293,0.8223,0.9038,0.8926,0.8001,0.7913,0.8372,0.8313,0.8779,0.8757,0.8824,0.8611,0.8824,0.8611
130,0.3828,0.4037,0.8273,0.8244,0.9034,0.8939,0.7984,0.8003,0.8353,0.8312,0.8758,0.8647,0.8826,0.8628,0.8826,0.8629
131,0.3818,0.4012,0.8289,0.8263,0.904,0.8961,0.7996,0.7893,0.8368,0.8368,0.8778,0.8902,0.8828,0.8669,0.8828,0.8669
132,0.3791,0.4005,0.8278,0.8226,0.9056,0.895,0.798,0.8062,0.836,0.8272,0.8779,0.8492,0.8852,0.8631,0.8852,0.8632
133,0.3767,0.398,0.8301,0.8261,0.906,0.8959,0.8022,0.7953,0.8376,0.8347,0.8762,0.8783,0.8848,0.8639,0.8848,0.8639
134,0.3803,0.4006,0.8282,0.8242,0.9045,0.8956,0.7997,0.8042,0.836,0.8298,0.8758,0.8572,0.8828,0.8672,0.8828,0.8672
135,0.3765,0.3983,0.8308,0.8265,0.9066,0.8956,0.8022,0.8012,0.8385,0.8335,0.8782,0.8686,0.8858,0.8646,0.8858,0.8646
136,0.3789,0.402,0.8305,0.8249,0.9053,0.8955,0.8016,0.7995,0.8383,0.832,0.8785,0.8673,0.8847,0.8653,0.8847,0.8653
137,0.3796,0.4011,0.8304,0.8251,0.9054,0.8954,0.8007,0.801,0.8383,0.8318,0.8797,0.8651,0.8851,0.8647,0.8851,0.8647
138,0.3762,0.4019,0.8311,0.8226,0.907,0.8931,0.8029,0.7921,0.8387,0.8314,0.8778,0.8748,0.8876,0.862,0.8876,0.862
139,0.3758,0.3981,0.8322,0.8279,0.9068,0.8966,0.8027,0.8019,0.84,0.835,0.881,0.8708,0.8865,0.8646,0.8865,0.8646
140,0.3809,0.4027,0.8298,0.8208,0.9046,0.8944,0.8012,0.7866,0.8375,0.8309,0.8773,0.8805,0.883,0.8617,0.883,0.8618
141,0.3664,0.398,0.8358,0.8273,0.9117,0.8985,0.8069,0.7862,0.8432,0.8389,0.883,0.8991,0.8929,0.8678,0.8929,0.8678
142,0.3603,0.3943,0.8386,0.8303,0.9147,0.8987,0.8097,0.7982,0.8458,0.8389,0.8853,0.8841,0.897,0.8668,0.897,0.8669
143,0.3611,0.3922,0.8398,0.8285,0.9148,0.9008,0.8114,0.8034,0.8468,0.8353,0.8853,0.87,0.8974,0.8722,0.8974,0.8723
144,0.3564,0.3937,0.8414,0.8289,0.9165,0.8998,0.8128,0.804,0.8483,0.8356,0.8872,0.8697,0.8987,0.8705,0.8987,0.8706
145,0.3603,0.3933,0.8391,0.8282,0.9148,0.8995,0.8103,0.7998,0.8462,0.8359,0.8855,0.8755,0.8968,0.8704,0.8968,0.8705
146,0.3582,0.396,0.8408,0.83,0.9154,0.8987,0.8127,0.8056,0.8477,0.8365,0.8858,0.8697,0.8967,0.8692,0.8967,0.8692
147,0.3581,0.3949,0.8409,0.8306,0.9157,0.8991,0.811,0.8004,0.8482,0.8387,0.8889,0.881,0.8977,0.8686,0.8977,0.8686
148,0.3569,0.3939,0.8418,0.8307,0.9162,0.8985,0.8112,0.7988,0.8493,0.8393,0.8911,0.8841,0.8983,0.8676,0.8983,0.8676
149,0.3557,0.3976,0.8421,0.8264,0.9169,0.898,0.8125,0.7963,0.8492,0.8348,0.8894,0.8772,0.8993,0.8681,0.8993,0.8682
150,0.3611,0.3939,0.8396,0.8285,0.914,0.8998,0.8107,0.8051,0.8467,0.8349,0.886,0.8669,0.895,0.8698,0.895,0.8698
151,0.3547,0.3983,0.8416,0.8253,0.9172,0.898,0.8125,0.7879,0.8487,0.836,0.8882,0.8902,0.8999,0.8671,0.8999,0.8671
152,0.3554,0.3953,0.8423,0.8319,0.9171,0.8994,0.8136,0.7987,0.8492,0.8408,0.888,0.8876,0.8996,0.8683,0.8996,0.8683
153,0.3551,0.3943,0.8423,0.8296,0.9174,0.8996,0.8132,0.8012,0.8493,0.8373,0.8886,0.8768,0.9004,0.8702,0.9004,0.8703
154,0.354,0.3962,0.8432,0.8303,0.9178,0.9004,0.8143,0.7945,0.8501,0.84,0.8892,0.8911,0.9006,0.8699,0.9006,0.8699
155,0.3545,0.3996,0.8418,0.8293,0.9179,0.8983,0.8126,0.8045,0.8489,0.836,0.8886,0.87,0.9016,0.8685,0.9016,0.8686
156,0.3608,0.3951,0.8405,0.8291,0.915,0.8993,0.8124,0.8013,0.8474,0.8366,0.8857,0.8752,0.8979,0.8697,0.8979,0.8697
157,0.3533,0.3981,0.8433,0.8289,0.9182,0.899,0.8142,0.793,0.8503,0.8387,0.8897,0.89,0.9012,0.8693,0.9012,0.8694
158,0.3543,0.3982,0.842,0.8305,0.9177,0.8982,0.8133,0.7988,0.849,0.8391,0.8879,0.8836,0.9014,0.8678,0.9014,0.8679
159,0.3519,0.3959,0.8426,0.8304,0.919,0.8986,0.8145,0.7987,0.8493,0.8389,0.8872,0.8834,0.9029,0.8675,0.9029,0.8675
160,0.3548,0.3943,0.8433,0.8319,0.9174,0.8993,0.8152,0.7963,0.8501,0.8415,0.888,0.892,0.8998,0.8687,0.8998,0.8688
161,0.3547,0.3967,0.8419,0.8273,0.9176,0.8993,0.8136,0.7984,0.8488,0.8353,0.8871,0.8757,0.8999,0.8696,0.8999,0.8696
162,0.3515,0.3993,0.8451,0.8285,0.9192,0.8984,0.8165,0.7852,0.8518,0.8406,0.8902,0.9046,0.9025,0.8684,0.9025,0.8685
163,0.3555,0.3991,0.8412,0.8296,0.9176,0.8986,0.8117,0.8056,0.8484,0.8361,0.8885,0.8689,0.9013,0.8688,0.9013,0.8689
164,0.3525,0.3987,0.844,0.8279,0.9186,0.8985,0.8157,0.7888,0.8507,0.8388,0.8888,0.8955,0.9016,0.8678,0.9016,0.8678
165,0.3503,0.3936,0.844,0.8311,0.92,0.8998,0.8151,0.7993,0.8508,0.8396,0.8898,0.8841,0.904,0.8701,0.904,0.8702
166,0.3506,0.3963,0.844,0.8308,0.9193,0.8991,0.8145,0.7968,0.851,0.84,0.8909,0.8883,0.9023,0.8681,0.9023,0.8682
167,0.3489,0.3991,0.8438,0.8309,0.9203,0.9001,0.8151,0.7999,0.8506,0.8393,0.8893,0.8827,0.9044,0.8695,0.9044,0.8696
168,0.3474,0.397,0.846,0.8325,0.9211,0.8995,0.8181,0.8018,0.8524,0.8406,0.8898,0.8834,0.9051,0.8699,0.9051,0.8699
169,0.3485,0.3996,0.8461,0.8294,0.9201,0.8995,0.8179,0.8044,0.8526,0.8361,0.8905,0.8704,0.9044,0.8698,0.9044,0.8698
170,0.347,0.3994,0.8452,0.8304,0.9213,0.8986,0.8171,0.8028,0.8518,0.8378,0.8895,0.8759,0.9061,0.868,0.9062,0.8681
171,0.351,0.3998,0.8431,0.8306,0.9195,0.8992,0.8147,0.7974,0.8498,0.8396,0.8881,0.8865,0.9039,0.8697,0.9039,0.8697
