Epoch,Train Loss,Val Loss,Train Accuracy,Val Accuracy,Train AUC ROC,Val AUC ROC,Train PR,Val PR,Train F1,Val F1,Train Recall,Val Recall,Train Int AP,Val Int AP,Train AP,Val AP
49,0.4515,0.4366,0.7888,0.8004,0.8644,0.8763,0.7632,0.794,0.7986,0.8026,0.8375,0.8113,0.8337,0.8438,0.8338,0.8439
50,0.4531,0.4442,0.7869,0.7922,0.8632,0.8696,0.7608,0.7634,0.7971,0.8029,0.837,0.8468,0.8316,0.8373,0.8316,0.8374
51,0.4505,0.442,0.7875,0.7918,0.8648,0.8723,0.7614,0.7481,0.7976,0.8087,0.8373,0.8799,0.8332,0.8389,0.8332,0.8389
52,0.4495,0.4331,0.7905,0.8006,0.8655,0.8763,0.7643,0.7754,0.8003,0.8094,0.8399,0.8464,0.8344,0.8429,0.8344,0.8429
53,0.4544,0.4341,0.7881,0.8023,0.8627,0.8749,0.7626,0.779,0.7979,0.8102,0.8366,0.8439,0.8316,0.8421,0.8316,0.8421
54,0.4497,0.4504,0.7897,0.7905,0.8654,0.875,0.7635,0.8111,0.7996,0.7833,0.8392,0.7573,0.834,0.843,0.834,0.8431
55,0.4484,0.4352,0.7898,0.7982,0.866,0.8771,0.7643,0.7599,0.7995,0.8121,0.8379,0.8719,0.8336,0.8448,0.8336,0.8449
56,0.4485,0.4427,0.7901,0.8009,0.866,0.8731,0.7627,0.7609,0.8006,0.815,0.8424,0.8775,0.834,0.8376,0.834,0.8377
57,0.4467,0.4355,0.7915,0.8021,0.8675,0.8737,0.7651,0.7864,0.8013,0.8073,0.8411,0.8294,0.8373,0.8385,0.8373,0.8386
58,0.445,0.4329,0.7915,0.7973,0.8687,0.8777,0.7649,0.7506,0.8015,0.8146,0.8417,0.8907,0.8379,0.8415,0.8379,0.8416
59,0.4448,0.4402,0.7915,0.7914,0.8686,0.8761,0.7641,0.7419,0.8018,0.8108,0.8433,0.8938,0.8383,0.8451,0.8383,0.8451
60,0.4504,0.4334,0.7898,0.8019,0.8654,0.8749,0.7634,0.7687,0.7998,0.8134,0.8399,0.8636,0.8354,0.8426,0.8354,0.8426
61,0.4455,0.4259,0.7918,0.8039,0.8678,0.881,0.7652,0.76,0.8017,0.8192,0.8419,0.8885,0.8367,0.8492,0.8367,0.8493
62,0.4413,0.4234,0.7935,0.8069,0.8702,0.8803,0.7671,0.783,0.8032,0.8148,0.8429,0.8492,0.839,0.8495,0.839,0.8496
63,0.4447,0.4336,0.7936,0.8047,0.8683,0.8793,0.7664,0.7552,0.8036,0.822,0.8446,0.9017,0.8375,0.8449,0.8375,0.8449
64,0.4441,0.4375,0.7932,0.7929,0.8689,0.8737,0.7667,0.747,0.8031,0.8105,0.8431,0.8858,0.8387,0.8423,0.8387,0.8423
65,0.4464,0.4326,0.7922,0.8005,0.8682,0.8785,0.7655,0.7536,0.8021,0.8174,0.8423,0.8931,0.8361,0.8471,0.8361,0.8471
66,0.4476,0.4939,0.792,0.7656,0.8667,0.8778,0.7651,0.8461,0.8021,0.7348,0.8429,0.6493,0.8363,0.8446,0.8363,0.8447
67,0.4454,0.4258,0.7909,0.803,0.868,0.8803,0.7651,0.7617,0.8006,0.8174,0.8396,0.8819,0.8385,0.8463,0.8385,0.8464
68,0.4432,0.4271,0.7939,0.8063,0.8693,0.8791,0.7662,0.7863,0.804,0.8128,0.8459,0.8411,0.8392,0.8457,0.8392,0.8458
69,0.4372,0.4275,0.7981,0.806,0.8727,0.8801,0.7706,0.7879,0.8078,0.812,0.8489,0.8376,0.8415,0.8489,0.8415,0.849
70,0.435,0.4289,0.7984,0.8007,0.8742,0.8771,0.7715,0.7768,0.8079,0.809,0.848,0.8439,0.8444,0.8467,0.8444,0.8468
71,0.4218,0.4137,0.8048,0.8163,0.8818,0.887,0.777,0.7872,0.8142,0.8251,0.8551,0.8669,0.8534,0.8564,0.8534,0.8564
72,0.4166,0.4113,0.8092,0.8151,0.8842,0.8885,0.7813,0.8014,0.8182,0.8192,0.8589,0.8378,0.856,0.8565,0.856,0.8566
73,0.4158,0.4161,0.8096,0.8115,0.8848,0.886,0.7815,0.7664,0.8187,0.8263,0.8595,0.8962,0.8547,0.8527,0.8547,0.8528
74,0.4153,0.4108,0.8093,0.8173,0.8851,0.8873,0.7809,0.7841,0.8184,0.8274,0.8597,0.8757,0.8561,0.8544,0.8561,0.8544
75,0.4164,0.41,0.8095,0.8194,0.8848,0.8875,0.781,0.7795,0.8187,0.8314,0.8603,0.8907,0.8558,0.8538,0.8558,0.8538
76,0.4138,0.4092,0.8103,0.82,0.8861,0.8884,0.7824,0.7942,0.8192,0.8276,0.8597,0.864,0.8574,0.8547,0.8574,0.8547
77,0.4147,0.4143,0.8089,0.8108,0.8857,0.8871,0.7806,0.762,0.8181,0.8269,0.8593,0.9039,0.857,0.8538,0.857,0.8539
78,0.4145,0.4098,0.812,0.8166,0.8859,0.8885,0.7823,0.7983,0.8214,0.8221,0.8647,0.8473,0.8563,0.8555,0.8563,0.8556
79,0.4118,0.4108,0.8112,0.8149,0.887,0.8877,0.7826,0.7931,0.8203,0.8215,0.8619,0.8519,0.8588,0.8562,0.8589,0.8562
80,0.4119,0.4085,0.812,0.8169,0.887,0.8888,0.7839,0.7868,0.8209,0.8261,0.8615,0.8695,0.8576,0.8554,0.8576,0.8555
81,0.4149,0.408,0.8112,0.8176,0.8858,0.8881,0.7817,0.7788,0.8206,0.8295,0.8636,0.8872,0.8579,0.8527,0.8579,0.8528
82,0.409,0.4149,0.8128,0.814,0.8883,0.8875,0.783,0.7656,0.8221,0.8295,0.8653,0.905,0.8593,0.8534,0.8593,0.8534
83,0.4104,0.4039,0.8125,0.819,0.8877,0.8915,0.782,0.7736,0.8221,0.8329,0.8666,0.9021,0.8594,0.8584,0.8595,0.8585
84,0.4063,0.41,0.8154,0.8162,0.8898,0.8889,0.7852,0.7768,0.8247,0.8284,0.8685,0.8874,0.8617,0.8556,0.8617,0.8557
85,0.4138,0.411,0.8109,0.8128,0.8864,0.8879,0.7815,0.7692,0.8203,0.8268,0.8632,0.8938,0.8587,0.8539,0.8587,0.854
86,0.407,0.4065,0.8142,0.8169,0.8894,0.8896,0.7843,0.7745,0.8234,0.8301,0.8667,0.8942,0.8599,0.8571,0.8599,0.8571
87,0.408,0.4062,0.8151,0.8197,0.8889,0.8897,0.7848,0.7873,0.8245,0.8293,0.8684,0.8761,0.8601,0.8553,0.8601,0.8553
88,0.4082,0.4038,0.815,0.8207,0.889,0.8914,0.7853,0.804,0.8241,0.8255,0.867,0.8481,0.8605,0.8569,0.8605,0.857
89,0.4095,0.4047,0.8127,0.8192,0.8883,0.8921,0.7837,0.7765,0.8218,0.8321,0.8637,0.8962,0.8609,0.8586,0.8609,0.8587
90,0.406,0.408,0.815,0.8178,0.8903,0.8899,0.7852,0.7767,0.8242,0.8304,0.8674,0.8922,0.8635,0.8567,0.8635,0.8567
91,0.4059,0.4026,0.8156,0.821,0.8904,0.8916,0.7858,0.7821,0.8248,0.8326,0.8678,0.89,0.8628,0.8574,0.8628,0.8575
92,0.4063,0.406,0.8147,0.8219,0.8899,0.8897,0.7852,0.7911,0.8238,0.8309,0.8664,0.8748,0.8615,0.8566,0.8615,0.8567
93,0.4047,0.4084,0.8159,0.8142,0.8911,0.8885,0.7863,0.7697,0.8249,0.8283,0.8674,0.8966,0.8637,0.8545,0.8637,0.8546
94,0.4069,0.4042,0.8143,0.8209,0.8896,0.891,0.784,0.7955,0.8237,0.8283,0.8678,0.864,0.8628,0.8567,0.8628,0.8567
95,0.4035,0.4058,0.8181,0.8145,0.8916,0.8892,0.7888,0.7711,0.8268,0.8283,0.8687,0.8946,0.8633,0.8563,0.8633,0.8563
96,0.4031,0.408,0.8177,0.8207,0.892,0.8906,0.788,0.7993,0.8266,0.8269,0.8691,0.8565,0.8644,0.857,0.8644,0.857
97,0.4046,0.404,0.8152,0.8206,0.8909,0.8908,0.7855,0.7854,0.8243,0.831,0.8672,0.8823,0.8638,0.8569,0.8638,0.857
98,0.4042,0.4103,0.8162,0.8182,0.8909,0.888,0.7864,0.7899,0.8253,0.8266,0.8683,0.8669,0.8635,0.8547,0.8635,0.8548
99,0.4084,0.4105,0.8147,0.816,0.889,0.8903,0.7847,0.7676,0.8239,0.8312,0.8672,0.9063,0.8607,0.8554,0.8607,0.8555
100,0.4051,0.4074,0.8158,0.8185,0.8909,0.8896,0.7858,0.7785,0.825,0.8306,0.8682,0.8902,0.8633,0.8542,0.8633,0.8543
101,0.4014,0.4075,0.8164,0.8136,0.8927,0.8907,0.7869,0.7635,0.8253,0.8298,0.8677,0.9088,0.8666,0.8559,0.8667,0.856
102,0.4017,0.4066,0.8172,0.8156,0.8928,0.8885,0.7868,0.7762,0.8265,0.8279,0.8704,0.8869,0.8674,0.855,0.8674,0.8551
103,0.4041,0.4009,0.8165,0.82,0.8914,0.893,0.7859,0.7932,0.8258,0.8279,0.8699,0.8658,0.864,0.8589,0.864,0.8589
104,0.4015,0.3997,0.8169,0.8239,0.8931,0.8932,0.7874,0.7908,0.8258,0.8334,0.8682,0.8808,0.8678,0.8593,0.8678,0.8593
105,0.402,0.401,0.8183,0.8206,0.8923,0.8924,0.7886,0.7891,0.8272,0.8298,0.8697,0.875,0.8652,0.8593,0.8652,0.8593
106,0.3978,0.4044,0.82,0.8199,0.8949,0.8913,0.7904,0.7894,0.8287,0.8289,0.871,0.8726,0.8689,0.8579,0.8689,0.8579
107,0.401,0.4003,0.8203,0.8249,0.8934,0.8941,0.7903,0.8027,0.8292,0.8311,0.8721,0.8616,0.8669,0.8608,0.8669,0.8608
108,0.3974,0.4025,0.8192,0.8229,0.8953,0.8929,0.7903,0.7776,0.8278,0.8363,0.869,0.9046,0.8695,0.8588,0.8695,0.8589
109,0.3965,0.4046,0.8212,0.8204,0.8953,0.8923,0.7913,0.7855,0.8299,0.8307,0.8726,0.8814,0.869,0.8577,0.869,0.8578
110,0.4012,0.4053,0.8177,0.8205,0.8932,0.8909,0.7875,0.7955,0.8267,0.8277,0.8701,0.8627,0.8672,0.8554,0.8672,0.8555
111,0.3983,0.4052,0.819,0.8217,0.8948,0.8905,0.7884,0.7943,0.8281,0.8296,0.8719,0.8682,0.8696,0.8553,0.8696,0.8554
112,0.3953,0.4078,0.8213,0.8215,0.8959,0.8922,0.7909,0.7726,0.8301,0.8362,0.8734,0.9112,0.8698,0.8562,0.8698,0.8562
113,0.3973,0.4029,0.8202,0.8192,0.8951,0.8918,0.7903,0.7909,0.829,0.8275,0.8717,0.8678,0.8692,0.8589,0.8692,0.8589
114,0.398,0.4011,0.8206,0.8261,0.8947,0.894,0.79,0.8025,0.8296,0.8326,0.8735,0.8651,0.8688,0.8606,0.8688,0.8607
115,0.3957,0.4077,0.8197,0.8215,0.8961,0.8909,0.7901,0.8028,0.8284,0.8268,0.8707,0.8523,0.8705,0.8561,0.8705,0.8562
116,0.3963,0.4057,0.8196,0.8182,0.8954,0.8908,0.79,0.7919,0.8284,0.826,0.8708,0.8631,0.8695,0.855,0.8696,0.8551
117,0.3956,0.3997,0.8203,0.824,0.8963,0.8939,0.7902,0.7848,0.8292,0.8353,0.8721,0.8929,0.8707,0.859,0.8707,0.859
118,0.3958,0.4036,0.8211,0.8216,0.8958,0.893,0.7907,0.7926,0.83,0.83,0.8734,0.8711,0.8682,0.8576,0.8682,0.8576
119,0.3927,0.4035,0.8226,0.8201,0.8976,0.8921,0.7932,0.7911,0.831,0.8287,0.8726,0.87,0.8722,0.8599,0.8722,0.86
120,0.3954,0.3988,0.8213,0.8275,0.8963,0.8946,0.7921,0.7914,0.8298,0.8376,0.8713,0.8896,0.8698,0.8598,0.8698,0.8599
121,0.3951,0.4006,0.8213,0.8253,0.8964,0.8943,0.7912,0.7894,0.8301,0.8355,0.873,0.8874,0.8709,0.8635,0.871,0.8635
122,0.392,0.3988,0.8222,0.8242,0.8981,0.894,0.7915,0.7909,0.8311,0.8337,0.8749,0.8814,0.8736,0.8609,0.8736,0.861
123,0.3936,0.3998,0.8221,0.8221,0.8974,0.8945,0.7923,0.7793,0.8307,0.8348,0.8731,0.8988,0.8719,0.8616,0.8719,0.8617
124,0.3908,0.4014,0.8236,0.8261,0.8987,0.8938,0.7935,0.7977,0.8323,0.834,0.875,0.8737,0.8731,0.8599,0.8731,0.86
125,0.3909,0.4077,0.8234,0.821,0.8988,0.892,0.7935,0.7872,0.8319,0.831,0.8742,0.8799,0.8735,0.8574,0.8735,0.8575
126,0.3921,0.4019,0.8227,0.8229,0.8979,0.894,0.7933,0.7907,0.8311,0.8322,0.8727,0.8783,0.8729,0.861,0.8729,0.8611
127,0.3899,0.399,0.8249,0.8255,0.8992,0.8945,0.7941,0.8034,0.8337,0.8317,0.8773,0.862,0.8739,0.861,0.8739,0.8611
128,0.3981,0.405,0.8213,0.8167,0.8949,0.8901,0.7914,0.7776,0.83,0.8288,0.8726,0.8872,0.8696,0.8566,0.8696,0.8567
129,0.3901,0.4023,0.8245,0.8263,0.899,0.8938,0.7949,0.7901,0.8329,0.8365,0.8746,0.8887,0.8748,0.86,0.8748,0.8601
130,0.391,0.4017,0.8229,0.8247,0.8981,0.8932,0.7924,0.7897,0.8316,0.8346,0.8749,0.8849,0.8733,0.859,0.8733,0.859
131,0.3917,0.409,0.8223,0.8164,0.8983,0.8926,0.7915,0.7696,0.8312,0.8311,0.8751,0.9032,0.8733,0.8591,0.8733,0.8591
132,0.3942,0.401,0.822,0.8239,0.8973,0.8941,0.7916,0.7864,0.8308,0.8347,0.8741,0.8894,0.8726,0.8599,0.8726,0.86
133,0.3906,0.3984,0.8244,0.8249,0.8986,0.8946,0.7936,0.7974,0.8331,0.8326,0.8767,0.8711,0.8736,0.8606,0.8737,0.8606
134,0.3884,0.4002,0.8248,0.8232,0.9001,0.8946,0.7942,0.7886,0.8334,0.8332,0.8768,0.8832,0.8768,0.8634,0.8768,0.8635
135,0.3924,0.4036,0.8205,0.8204,0.8977,0.8918,0.7908,0.7942,0.8293,0.828,0.8717,0.8649,0.874,0.8593,0.874,0.8593
136,0.3864,0.4036,0.8258,0.8226,0.9008,0.8928,0.7951,0.7997,0.8344,0.8291,0.8778,0.8607,0.8769,0.8583,0.8769,0.8584
137,0.3887,0.4,0.8247,0.8228,0.8995,0.8935,0.7939,0.794,0.8334,0.8311,0.8769,0.8717,0.8769,0.8619,0.8769,0.8619
138,0.3859,0.408,0.8254,0.8197,0.9013,0.8917,0.7956,0.774,0.8338,0.8336,0.8759,0.903,0.8773,0.8561,0.8773,0.8562
139,0.3887,0.4174,0.8247,0.8169,0.8998,0.8941,0.7942,0.8231,0.8333,0.8152,0.8766,0.8074,0.876,0.8613,0.876,0.8613
140,0.3858,0.4002,0.8259,0.8247,0.9013,0.894,0.796,0.7927,0.8343,0.8337,0.8765,0.8792,0.8771,0.8621,0.8771,0.8621
141,0.3742,0.3919,0.8314,0.827,0.9074,0.8983,0.8019,0.7892,0.8393,0.8376,0.8804,0.8922,0.8859,0.8645,0.8859,0.8645
142,0.3714,0.3964,0.8331,0.8282,0.9086,0.8974,0.8021,0.7967,0.8412,0.8368,0.8843,0.8812,0.8873,0.8634,0.8873,0.8635
143,0.3709,0.3926,0.8347,0.8273,0.9086,0.8973,0.8046,0.7932,0.8424,0.8368,0.884,0.8854,0.8872,0.8628,0.8872,0.8629
144,0.3739,0.3961,0.833,0.8248,0.9073,0.8973,0.803,0.7899,0.8409,0.8347,0.8824,0.8849,0.8859,0.8631,0.8859,0.8632
145,0.3725,0.3965,0.8334,0.826,0.9078,0.8965,0.803,0.7911,0.8413,0.8358,0.8835,0.8858,0.886,0.8624,0.886,0.8624
146,0.3712,0.3952,0.8338,0.8265,0.9092,0.8977,0.8031,0.7919,0.8418,0.8362,0.8843,0.8858,0.8884,0.8645,0.8884,0.8647
147,0.3686,0.3941,0.835,0.8281,0.91,0.8976,0.8039,0.7936,0.843,0.8376,0.886,0.8867,0.8882,0.8623,0.8882,0.8624
148,0.3696,0.3971,0.8348,0.8304,0.9093,0.8978,0.8042,0.7906,0.8427,0.8413,0.885,0.8988,0.8876,0.8641,0.8876,0.8641
149,0.3712,0.3954,0.8332,0.8251,0.9085,0.8968,0.8025,0.7948,0.8413,0.8337,0.884,0.8766,0.8862,0.863,0.8862,0.8631
150,0.368,0.3931,0.8374,0.8274,0.9105,0.8984,0.8064,0.7962,0.8452,0.8361,0.8879,0.8801,0.8887,0.8649,0.8887,0.865
151,0.3718,0.3979,0.8335,0.827,0.9087,0.8974,0.8036,0.7896,0.8413,0.8375,0.8826,0.8916,0.888,0.8636,0.888,0.8637
152,0.3689,0.3956,0.8362,0.8325,0.9101,0.8977,0.8061,0.8062,0.8439,0.8394,0.8853,0.8755,0.8897,0.8627,0.8897,0.8628
153,0.3666,0.3948,0.8354,0.8293,0.9106,0.898,0.8047,0.7941,0.8433,0.8389,0.8858,0.8891,0.8888,0.8636,0.8888,0.8637
154,0.3687,0.3952,0.8346,0.8289,0.9103,0.8982,0.8036,0.8052,0.8427,0.8352,0.8858,0.8675,0.8901,0.865,0.8901,0.8651
155,0.3669,0.3937,0.8353,0.8287,0.9108,0.898,0.806,0.7929,0.8428,0.8386,0.8831,0.89,0.8914,0.8653,0.8914,0.8654
156,0.3661,0.3967,0.8369,0.8284,0.9115,0.8982,0.8071,0.7954,0.8445,0.8375,0.8855,0.8843,0.8911,0.8654,0.8911,0.8655
157,0.3644,0.3933,0.8365,0.8285,0.9119,0.8985,0.8063,0.7876,0.8442,0.8399,0.8859,0.8997,0.8919,0.8652,0.8919,0.8652
158,0.3661,0.3967,0.8362,0.826,0.9115,0.8976,0.8052,0.7844,0.8441,0.8378,0.8869,0.8991,0.8904,0.8627,0.8904,0.8628
159,0.3642,0.3966,0.8381,0.8258,0.9119,0.8968,0.8072,0.7855,0.8458,0.8372,0.8884,0.8962,0.8913,0.8617,0.8913,0.8618
160,0.3649,0.3943,0.8376,0.8294,0.9119,0.8997,0.8068,0.8044,0.8454,0.8361,0.888,0.8704,0.8904,0.8669,0.8904,0.8669
161,0.3644,0.393,0.8385,0.8255,0.9125,0.8986,0.8087,0.7893,0.8459,0.8358,0.8868,0.8883,0.8922,0.8642,0.8922,0.8643
162,0.3631,0.3934,0.8378,0.8291,0.9129,0.898,0.8078,0.7966,0.8453,0.8379,0.8865,0.8838,0.8922,0.8631,0.8922,0.8631
163,0.3654,0.3931,0.8376,0.8294,0.9119,0.8989,0.8074,0.7968,0.8453,0.8383,0.8869,0.8843,0.891,0.8655,0.891,0.8656
164,0.3665,0.3953,0.8362,0.8279,0.9112,0.8971,0.8065,0.8008,0.8438,0.8353,0.8846,0.8728,0.8904,0.8624,0.8904,0.8625
165,0.3634,0.3963,0.8395,0.8262,0.9123,0.8974,0.8092,0.7927,0.847,0.8356,0.8885,0.8834,0.8915,0.8638,0.8915,0.8639
166,0.3625,0.3964,0.8386,0.8289,0.9131,0.8991,0.8095,0.8017,0.8459,0.8362,0.8858,0.8739,0.8934,0.8651,0.8934,0.8652
167,0.3616,0.3911,0.8388,0.8306,0.9136,0.8991,0.8086,0.7989,0.8464,0.8391,0.8878,0.8836,0.8938,0.8649,0.8938,0.865
168,0.361,0.3921,0.8396,0.8296,0.9138,0.899,0.8092,0.7999,0.8471,0.8377,0.8887,0.8792,0.8936,0.8654,0.8936,0.8655
169,0.3628,0.3981,0.8383,0.8292,0.9134,0.8978,0.8086,0.7858,0.8457,0.8412,0.8864,0.905,0.8929,0.8626,0.8929,0.8627
170,0.3628,0.3961,0.8385,0.826,0.9126,0.8985,0.8079,0.8077,0.8461,0.831,0.8881,0.8556,0.8923,0.8642,0.8923,0.8643
171,0.3619,0.3942,0.8387,0.829,0.9135,0.898,0.8086,0.7962,0.8462,0.8379,0.8875,0.8843,0.8936,0.8619,0.8936,0.8619
