Epoch,Train Loss,Val Loss,Train Accuracy,Val Accuracy,Train AUC ROC,Val AUC ROC,Train PR,Val PR,Train F1,Val F1,Train Recall,Val Recall,Train Int AP,Val Int AP,Train AP,Val AP
51,0.3923,0.3859,0.826,0.8377,0.8983,0.9045,0.795,0.8127,0.8347,0.844,0.8785,0.8778,0.8736,0.8755,0.8736,0.8755
52,0.3928,0.3789,0.8262,0.8375,0.8987,0.907,0.7956,0.8002,0.8348,0.847,0.878,0.8995,0.8739,0.8802,0.8739,0.8802
53,0.3909,0.3922,0.8271,0.8358,0.8996,0.9061,0.7968,0.7854,0.8355,0.8491,0.878,0.9241,0.8758,0.8765,0.8758,0.8765
54,0.3895,0.3866,0.8287,0.8367,0.9004,0.907,0.7976,0.8034,0.8372,0.8452,0.881,0.8916,0.8762,0.8793,0.8762,0.8793
55,0.3877,0.3776,0.8282,0.8384,0.9011,0.9079,0.7977,0.823,0.8365,0.8422,0.8793,0.8624,0.8777,0.8791,0.8777,0.8791
56,0.3868,0.3771,0.8297,0.8402,0.902,0.9104,0.799,0.7979,0.838,0.8508,0.8809,0.9111,0.8781,0.8839,0.8781,0.8839
57,0.3864,0.3728,0.8306,0.8422,0.9019,0.9097,0.7993,0.8193,0.839,0.8477,0.8828,0.8781,0.8778,0.8808,0.8778,0.8809
58,0.3851,0.3738,0.8302,0.8408,0.9027,0.9112,0.7995,0.8084,0.8384,0.8488,0.8814,0.8934,0.8787,0.8839,0.8787,0.8839
59,0.3841,0.3723,0.8318,0.8444,0.9032,0.9106,0.8004,0.8062,0.8402,0.8535,0.8841,0.9068,0.8791,0.8819,0.8791,0.8819
60,0.383,0.3758,0.8317,0.8419,0.9036,0.9096,0.8011,0.8074,0.8398,0.8503,0.8824,0.898,0.8804,0.8803,0.8804,0.8803
61,0.3809,0.3766,0.8328,0.8395,0.9046,0.9101,0.8019,0.8254,0.841,0.8429,0.8839,0.8612,0.8808,0.882,0.8808,0.882
62,0.3807,0.3767,0.8329,0.8449,0.905,0.9101,0.8028,0.8204,0.8408,0.8506,0.8826,0.8831,0.8823,0.8801,0.8823,0.8801
63,0.3781,0.3689,0.8346,0.8445,0.9061,0.913,0.8037,0.8183,0.8426,0.8506,0.8855,0.8856,0.8827,0.8848,0.8827,0.8848
64,0.3782,0.3717,0.8342,0.8433,0.9059,0.9133,0.8037,0.8288,0.8422,0.8466,0.8846,0.8652,0.8828,0.8856,0.8828,0.8856
65,0.3758,0.3706,0.8358,0.8469,0.9072,0.9126,0.8051,0.8167,0.8436,0.8539,0.8861,0.8948,0.8838,0.884,0.8838,0.884
66,0.3746,0.3655,0.8367,0.8482,0.9076,0.9125,0.8057,0.8155,0.8446,0.8557,0.8875,0.9001,0.8842,0.8835,0.8842,0.8836
67,0.3755,0.3673,0.836,0.8461,0.9074,0.9125,0.8054,0.8183,0.8438,0.8526,0.886,0.8899,0.8848,0.8831,0.8848,0.8831
68,0.3733,0.3669,0.8376,0.8483,0.9082,0.9136,0.8064,0.8172,0.8454,0.8554,0.8884,0.8973,0.8847,0.8859,0.8847,0.8859
69,0.3747,0.372,0.835,0.8477,0.9076,0.9124,0.8046,0.8136,0.8428,0.8555,0.8848,0.9021,0.8849,0.8852,0.8849,0.8853
70,0.3713,0.369,0.8376,0.8471,0.9092,0.9137,0.8072,0.8291,0.8453,0.8512,0.8872,0.8744,0.8864,0.8849,0.8864,0.8849
71,0.3469,0.351,0.8523,0.8578,0.9204,0.9205,0.8202,0.8224,0.8594,0.8653,0.9025,0.9128,0.8991,0.8936,0.8991,0.8936
72,0.3399,0.35,0.8554,0.8594,0.9235,0.9221,0.8233,0.8256,0.8623,0.8664,0.9051,0.9114,0.9024,0.8937,0.9024,0.8937
73,0.3382,0.3482,0.8563,0.8603,0.9239,0.922,0.8244,0.8241,0.863,0.8676,0.9055,0.9161,0.903,0.8929,0.903,0.893
74,0.3375,0.3523,0.8565,0.8574,0.924,0.9214,0.8245,0.8297,0.8632,0.8631,0.9057,0.8994,0.9036,0.8932,0.9036,0.8933
75,0.3368,0.3486,0.8572,0.86,0.9245,0.9237,0.8257,0.8153,0.8638,0.8693,0.9056,0.9309,0.9034,0.8962,0.9034,0.8963
76,0.3345,0.3457,0.8582,0.8594,0.9255,0.9225,0.8261,0.8351,0.8649,0.8643,0.9075,0.8956,0.9057,0.8953,0.9057,0.8953
77,0.3328,0.3463,0.8586,0.8578,0.9259,0.9235,0.8267,0.8316,0.8652,0.8633,0.9075,0.8974,0.9059,0.8956,0.9059,0.8956
78,0.3323,0.3452,0.8599,0.8606,0.9265,0.9237,0.8278,0.8314,0.8664,0.8665,0.9088,0.9046,0.9068,0.8965,0.9068,0.8966
79,0.3317,0.3466,0.8596,0.8609,0.927,0.9233,0.8278,0.8235,0.8661,0.8684,0.9081,0.9185,0.9071,0.8954,0.9071,0.8954
80,0.3309,0.347,0.8603,0.8612,0.927,0.9228,0.8279,0.8258,0.8669,0.8683,0.9097,0.9156,0.9059,0.8944,0.9059,0.8944
81,0.3299,0.3486,0.861,0.8589,0.9274,0.9235,0.829,0.8339,0.8674,0.864,0.9095,0.8962,0.9073,0.8953,0.9073,0.8953
82,0.3278,0.3368,0.862,0.8642,0.9283,0.9259,0.83,0.8324,0.8684,0.8704,0.9104,0.9119,0.9085,0.8984,0.9085,0.8984
83,0.3284,0.3415,0.8615,0.8639,0.9281,0.9249,0.8297,0.8341,0.8678,0.8697,0.9096,0.9083,0.9082,0.897,0.9082,0.897
84,0.3279,0.3419,0.8615,0.8643,0.9284,0.9244,0.83,0.8375,0.8679,0.8695,0.9093,0.9041,0.9085,0.8959,0.9085,0.896
85,0.3281,0.3398,0.8623,0.8648,0.9282,0.9264,0.8311,0.8343,0.8685,0.8707,0.9094,0.9103,0.9086,0.8984,0.9086,0.8984
86,0.3252,0.3386,0.8632,0.8653,0.9294,0.9261,0.8315,0.8431,0.8695,0.8696,0.9111,0.8978,0.9098,0.8977,0.9098,0.8977
87,0.3244,0.334,0.8646,0.8665,0.9297,0.9268,0.8335,0.831,0.8706,0.8733,0.9113,0.9202,0.9101,0.8998,0.9101,0.8998
88,0.3242,0.3357,0.8629,0.8647,0.9297,0.9268,0.831,0.8228,0.8692,0.873,0.9111,0.9297,0.9104,0.8989,0.9104,0.899
89,0.3238,0.334,0.8643,0.8643,0.93,0.9275,0.8325,0.8429,0.8705,0.8684,0.912,0.8954,0.9105,0.8998,0.9105,0.8998
90,0.3233,0.3375,0.8641,0.8676,0.9302,0.9269,0.8323,0.8304,0.8703,0.8746,0.912,0.9238,0.9113,0.8987,0.9113,0.8987
91,0.3217,0.3402,0.8651,0.8663,0.9309,0.9269,0.8341,0.8385,0.8711,0.8716,0.9115,0.9073,0.912,0.8996,0.912,0.8996
92,0.3211,0.3364,0.8653,0.8677,0.9311,0.9277,0.8334,0.8337,0.8714,0.8742,0.9131,0.9188,0.9123,0.9001,0.9123,0.9002
93,0.322,0.3426,0.8649,0.864,0.9306,0.9264,0.8335,0.8417,0.8709,0.8684,0.9119,0.8968,0.912,0.8974,0.912,0.8975
94,0.3197,0.3405,0.8665,0.8634,0.932,0.926,0.8353,0.8266,0.8724,0.8707,0.9131,0.9197,0.913,0.8971,0.913,0.8971
95,0.3187,0.3385,0.8663,0.8643,0.932,0.9277,0.8343,0.8339,0.8724,0.8702,0.914,0.9098,0.9134,0.9004,0.9134,0.9005
96,0.3182,0.3397,0.8662,0.8634,0.9321,0.9255,0.8347,0.8346,0.8723,0.869,0.9133,0.9065,0.9134,0.8973,0.9134,0.8973
97,0.3195,0.337,0.8662,0.8675,0.9318,0.9278,0.8344,0.841,0.8722,0.8725,0.9136,0.9064,0.9128,0.9001,0.9128,0.9001
98,0.3183,0.3382,0.8658,0.8685,0.932,0.9271,0.8339,0.838,0.8719,0.8741,0.9136,0.9135,0.9137,0.8986,0.9137,0.8986
99,0.3176,0.338,0.8679,0.8675,0.9326,0.9269,0.8363,0.8362,0.8738,0.8734,0.9149,0.9141,0.9133,0.8983,0.9133,0.8983
100,0.3145,0.3426,0.8692,0.8692,0.9337,0.9277,0.8376,0.831,0.8751,0.8763,0.9162,0.9269,0.9152,0.8998,0.9152,0.8998
101,0.3153,0.3384,0.8684,0.8684,0.9335,0.9287,0.8367,0.8243,0.8743,0.8768,0.9155,0.9364,0.9151,0.9008,0.9151,0.9009
102,0.3163,0.3351,0.8683,0.869,0.933,0.9284,0.8371,0.8461,0.8741,0.8732,0.9146,0.902,0.9143,0.9005,0.9143,0.9006
103,0.3152,0.3365,0.8681,0.8684,0.9333,0.9279,0.8367,0.8284,0.874,0.8759,0.9148,0.9293,0.9154,0.901,0.9154,0.901
104,0.3161,0.3342,0.8681,0.8707,0.933,0.9286,0.8374,0.836,0.8738,0.877,0.9136,0.9224,0.9145,0.902,0.9145,0.902
105,0.3129,0.3352,0.8699,0.8663,0.9346,0.9287,0.8384,0.8437,0.8756,0.8705,0.9164,0.8991,0.9168,0.9025,0.9168,0.9025
106,0.3148,0.3342,0.8691,0.8657,0.9336,0.9287,0.8374,0.8432,0.8749,0.8699,0.916,0.8984,0.9149,0.9006,0.9149,0.9006
107,0.3134,0.3331,0.8695,0.8684,0.9344,0.9301,0.8383,0.8509,0.8752,0.8716,0.9155,0.8934,0.9165,0.9033,0.9165,0.9033
108,0.3121,0.3347,0.8697,0.8709,0.9349,0.929,0.839,0.8422,0.8754,0.8761,0.9151,0.9129,0.9163,0.9011,0.9163,0.9012
109,0.311,0.3336,0.8706,0.8687,0.9353,0.9286,0.8395,0.8383,0.8763,0.8744,0.9164,0.9137,0.9173,0.901,0.9173,0.901
110,0.3125,0.3361,0.87,0.8692,0.9348,0.929,0.8393,0.837,0.8757,0.8752,0.9153,0.9169,0.9166,0.9014,0.9166,0.9014
111,0.3112,0.3359,0.8703,0.8718,0.935,0.9292,0.8395,0.8376,0.8759,0.878,0.9157,0.9225,0.9169,0.9024,0.9169,0.9024
112,0.3106,0.3275,0.8708,0.8714,0.9354,0.931,0.8395,0.8442,0.8765,0.8763,0.9168,0.9109,0.9177,0.9039,0.9177,0.9039
113,0.3097,0.335,0.8718,0.8681,0.9359,0.9295,0.8407,0.8515,0.8773,0.8711,0.9173,0.8916,0.9188,0.9019,0.9188,0.902
114,0.31,0.3313,0.8715,0.8693,0.9358,0.93,0.8401,0.8386,0.8772,0.875,0.9177,0.9147,0.9176,0.9032,0.9176,0.9032
115,0.3085,0.3299,0.872,0.8714,0.9365,0.9299,0.8409,0.8372,0.8776,0.8776,0.9176,0.9221,0.9194,0.9027,0.9194,0.9027
116,0.3092,0.3328,0.8714,0.8685,0.936,0.9302,0.8403,0.847,0.877,0.8725,0.917,0.8996,0.9186,0.9036,0.9186,0.9036
117,0.3085,0.3255,0.8723,0.8711,0.9364,0.931,0.842,0.8353,0.8778,0.8776,0.9167,0.9243,0.9184,0.9043,0.9184,0.9043
118,0.3068,0.3285,0.8729,0.8706,0.937,0.9301,0.8418,0.8458,0.8784,0.875,0.9183,0.9063,0.9196,0.9016,0.9196,0.9016
119,0.3076,0.3289,0.8719,0.8709,0.9366,0.9305,0.841,0.8496,0.8775,0.8747,0.9173,0.9014,0.9188,0.9034,0.9188,0.9035
120,0.3089,0.3358,0.8714,0.867,0.9363,0.9294,0.8403,0.847,0.877,0.8707,0.9171,0.8959,0.9189,0.9017,0.9189,0.9017
121,0.3066,0.3331,0.8732,0.8724,0.9369,0.9309,0.8421,0.8417,0.8787,0.8779,0.9188,0.9174,0.9197,0.9042,0.9197,0.9042
122,0.3059,0.3325,0.8736,0.8721,0.9373,0.9312,0.8426,0.8442,0.879,0.8771,0.9187,0.9126,0.9194,0.9035,0.9194,0.9036
123,0.3056,0.3281,0.874,0.8741,0.9373,0.9316,0.8433,0.8464,0.8794,0.8789,0.9188,0.9141,0.9198,0.905,0.9198,0.905
124,0.3041,0.3294,0.8743,0.8732,0.9382,0.931,0.8433,0.8405,0.8797,0.8791,0.9195,0.9214,0.9207,0.9027,0.9207,0.9027
125,0.3047,0.3261,0.8739,0.8694,0.9376,0.9317,0.8427,0.848,0.8793,0.8733,0.9193,0.9002,0.9202,0.9059,0.9202,0.9059
126,0.3038,0.3257,0.8739,0.8718,0.938,0.9318,0.8431,0.8493,0.8793,0.8758,0.9188,0.904,0.9208,0.9046,0.9208,0.9046
127,0.3031,0.3266,0.8747,0.8745,0.9383,0.9316,0.8434,0.8479,0.8802,0.8791,0.9203,0.9128,0.9209,0.9044,0.9209,0.9045
128,0.3024,0.3269,0.8743,0.8735,0.9385,0.9304,0.8434,0.8427,0.8797,0.8789,0.9193,0.9183,0.9216,0.9025,0.9216,0.9025
129,0.3036,0.3286,0.8752,0.8709,0.9383,0.9298,0.8442,0.8446,0.8805,0.8757,0.9202,0.9092,0.9209,0.9028,0.9209,0.9029
130,0.3031,0.3243,0.8744,0.8741,0.9384,0.9321,0.844,0.8468,0.8797,0.8788,0.9185,0.9133,0.9217,0.9054,0.9217,0.9054
131,0.3013,0.3291,0.8755,0.8744,0.9388,0.9313,0.8443,0.8503,0.8809,0.8786,0.9208,0.9087,0.9223,0.9042,0.9223,0.9042
132,0.302,0.3299,0.8751,0.8712,0.9389,0.9311,0.8443,0.8476,0.8805,0.8755,0.9198,0.9052,0.9213,0.9037,0.9213,0.9037
133,0.3004,0.3263,0.8755,0.8746,0.9395,0.9317,0.8448,0.8425,0.8808,0.8802,0.9199,0.9214,0.9228,0.9052,0.9228,0.9052
134,0.3031,0.3261,0.8736,0.8716,0.9384,0.9318,0.8433,0.85,0.8789,0.8754,0.9177,0.9024,0.9215,0.9046,0.9215,0.9046
135,0.3011,0.325,0.8754,0.8742,0.9394,0.9323,0.8448,0.8466,0.8807,0.8791,0.9198,0.9141,0.9226,0.9059,0.9226,0.9059
136,0.3006,0.3315,0.8752,0.8718,0.9394,0.9327,0.8442,0.8581,0.8806,0.8741,0.9202,0.8908,0.923,0.9055,0.923,0.9055
137,0.3003,0.3256,0.876,0.8762,0.9395,0.9326,0.8457,0.8454,0.8812,0.8815,0.9198,0.9207,0.9227,0.9063,0.9227,0.9063
138,0.2986,0.3296,0.8766,0.8719,0.9401,0.9312,0.8456,0.8465,0.8819,0.8764,0.9214,0.9085,0.9233,0.9035,0.9233,0.9035
139,0.2987,0.3282,0.8767,0.873,0.9401,0.9316,0.8462,0.8432,0.8819,0.8783,0.9208,0.9165,0.9235,0.9044,0.9235,0.9044
140,0.2987,0.3216,0.8767,0.8736,0.9401,0.9331,0.8456,0.8512,0.882,0.8775,0.9217,0.9056,0.924,0.9073,0.924,0.9073
141,0.2824,0.3219,0.885,0.8782,0.9461,0.9349,0.8542,0.8543,0.8898,0.8821,0.9284,0.9119,0.9314,0.908,0.9314,0.908
142,0.2788,0.3177,0.8863,0.8774,0.9471,0.9354,0.8556,0.8545,0.891,0.8812,0.9293,0.9097,0.9325,0.909,0.9325,0.909
143,0.2768,0.3218,0.8875,0.8795,0.9479,0.9356,0.8562,0.8498,0.8922,0.8844,0.9314,0.9218,0.9328,0.9087,0.9328,0.9087
144,0.2747,0.3247,0.8881,0.8764,0.9485,0.9348,0.8569,0.8561,0.8928,0.8799,0.9318,0.905,0.9345,0.9074,0.9345,0.9075
145,0.276,0.3198,0.8875,0.8792,0.9482,0.9356,0.8564,0.8547,0.8922,0.8833,0.9312,0.9138,0.9344,0.9085,0.9344,0.9085
146,0.2757,0.3202,0.8884,0.8791,0.9483,0.9357,0.8573,0.8537,0.8931,0.8833,0.932,0.9151,0.934,0.908,0.934,0.908
147,0.2739,0.3221,0.8874,0.8816,0.949,0.9356,0.8572,0.8442,0.8919,0.8877,0.9296,0.936,0.9352,0.9083,0.9352,0.9083
148,0.2735,0.3245,0.8888,0.8761,0.949,0.9351,0.8581,0.8566,0.8934,0.8794,0.9318,0.9035,0.9351,0.9075,0.9351,0.9075
149,0.2726,0.3244,0.8895,0.8822,0.9494,0.9359,0.859,0.8509,0.894,0.8872,0.9319,0.9267,0.9353,0.9086,0.9353,0.9086
150,0.2723,0.3198,0.889,0.8792,0.9496,0.9363,0.8593,0.8573,0.8934,0.8828,0.9303,0.9099,0.9359,0.9092,0.9359,0.9092
151,0.2726,0.3177,0.8895,0.881,0.9495,0.936,0.8587,0.8576,0.894,0.8848,0.9324,0.9139,0.9356,0.909,0.9356,0.909
152,0.2719,0.3223,0.8896,0.8798,0.9497,0.9355,0.8591,0.8543,0.8941,0.884,0.9321,0.9158,0.9358,0.908,0.9358,0.908
153,0.27,0.3163,0.8905,0.8823,0.9503,0.937,0.8597,0.8522,0.895,0.8871,0.9334,0.9251,0.9363,0.9108,0.9363,0.9108
154,0.2706,0.3215,0.8906,0.8803,0.9501,0.9359,0.8605,0.8552,0.895,0.8844,0.9323,0.9157,0.9364,0.9097,0.9364,0.9097
155,0.2689,0.3182,0.8907,0.8807,0.9507,0.9369,0.8609,0.8556,0.8951,0.8848,0.932,0.916,0.9372,0.9111,0.9372,0.9111
156,0.2696,0.3177,0.8903,0.8828,0.9505,0.9366,0.8599,0.8496,0.8947,0.8882,0.9325,0.9303,0.937,0.9094,0.937,0.9094
157,0.269,0.3162,0.891,0.8814,0.9505,0.937,0.8605,0.8558,0.8954,0.8855,0.9332,0.9172,0.9372,0.9097,0.9372,0.9097
158,0.2688,0.3176,0.8906,0.883,0.9507,0.9365,0.8603,0.8561,0.895,0.8872,0.9326,0.9207,0.9372,0.9096,0.9372,0.9096
159,0.2689,0.3168,0.8908,0.8827,0.9507,0.9363,0.8609,0.8564,0.8951,0.8869,0.9322,0.9197,0.9372,0.9086,0.9372,0.9086
160,0.2693,0.3202,0.8908,0.8818,0.9507,0.9364,0.861,0.8472,0.8951,0.8874,0.932,0.9316,0.9374,0.9092,0.9374,0.9092
161,0.2671,0.3187,0.8918,0.88,0.9514,0.9357,0.8613,0.8541,0.8962,0.8842,0.934,0.9166,0.9385,0.9087,0.9385,0.9088
162,0.2669,0.3264,0.8914,0.8795,0.9514,0.9353,0.8616,0.8527,0.8957,0.8839,0.9326,0.9174,0.9387,0.9079,0.9387,0.9079
163,0.2667,0.3157,0.8916,0.8827,0.9514,0.937,0.862,0.8527,0.8959,0.8874,0.9326,0.9251,0.9385,0.9111,0.9385,0.9111
164,0.2662,0.3187,0.8923,0.8825,0.9516,0.9367,0.8621,0.8512,0.8966,0.8875,0.934,0.927,0.9383,0.9094,0.9383,0.9094
165,0.2674,0.3155,0.8914,0.8818,0.9513,0.9368,0.8613,0.8539,0.8957,0.8863,0.9331,0.9211,0.9384,0.9097,0.9384,0.9098
166,0.2668,0.3165,0.892,0.8801,0.9514,0.9368,0.8617,0.8561,0.8963,0.884,0.9339,0.9138,0.9384,0.9111,0.9384,0.9111
167,0.2662,0.3188,0.892,0.8815,0.9517,0.9373,0.8622,0.854,0.8963,0.8859,0.9332,0.9203,0.938,0.9105,0.938,0.9105
168,0.2641,0.3233,0.8931,0.8805,0.9523,0.9362,0.8635,0.855,0.8972,0.8847,0.9337,0.9166,0.9396,0.9093,0.9396,0.9093
169,0.2657,0.3157,0.8929,0.8805,0.9517,0.9368,0.8628,0.8548,0.8972,0.8847,0.9345,0.9167,0.9384,0.911,0.9384,0.911
170,0.267,0.3129,0.8922,0.8835,0.9514,0.9379,0.8625,0.854,0.8964,0.8882,0.9332,0.9253,0.938,0.9114,0.938,0.9114
171,0.2662,0.316,0.8922,0.8837,0.9517,0.9372,0.862,0.8579,0.8965,0.8878,0.934,0.9198,0.9387,0.9113,0.9387,0.9113
